sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24
74.2456140350877	24.6828143021915	81.0920121334681	71.2133891213389	42.093023255814	89.5739910313901	60.4415823367065	78.826895565093	70.0723327305606	84.3115124153499	82.4436536180308	75.1004016064257	84.5309381237525	45.6334563345633	42.9521276595745	74.8067010309278	85.6666666666667	68.9856957087126	51.2717536813922	55.7835820895522	79.228855721393	83.6557059961315	74.251497005988	73.7931034482759
73.6842105263158	17.8494623655914	77.5837988826816	72.1639656816015	24.6835443037975	87.551867219917	78.9915966386555	72	75.4084967320261	84.3648208469055	75	77.8774289985052	81.1965811965812	28.2208588957055	21.0287443267776	66.0907127429806	84.8771266540643	78.4562211981567	21.1994421199442	74.3341404358354	81.1447811447811	84.5360824742268	53.5515320334262	85.8823529411765
51.7336485421592	6.33863965267728	36.9069854314531	57.0746527777778	14.5662100456621	86.8824531516184	52.3640241734803	67.6143386897404	30.3556992724333	68.5265911072363	38.1787802840434	50.3174603174603	49.5306859205776	19.8473282442748	7.31707317073171	30.8563661078387	49.0625	66.0667019587083	12.0407009609949	54.3478260869565	57.5328614762386	56.7642956764296	27.3029045643154	65.9776055124892
68.5082872928177	13.5283363802559	62.582056892779	74.2316784869976	16.6666666666667	87.5555555555556	69.8275862068966	80.4545454545455	62.3229461756374	76.0869565217391	68.5258964143426	76.8392370572207	62.3430962343096	26.7782426778243	24.1573033707865	52.6905829596413	73.0434782608696	68.2464454976303	23.1707317073171	70.414201183432	70.9677419354839	78.5211267605634	51.5274949083503	73.2673267326733
35.3395061728395	67.8489702517163	40.6659012629162	19.2632850241546	43.0451127819549	51.937984496124	24.9236408063531	25.1237623762376	33.8294573643411	19.919719016558	38.0925185608224	60.9287429943955	30.2292934019654	51.5191545574637	81.5176558978212	60.0965107646622	32.967032967033	32.899893124332	55.3285968028419	32.2894919972164	26.5557939914163	32.89592760181	36.7729831144465	24.4709712425393
62.5530110262935	6.96405648267009	61.8919825561892	20.4347826086957	24.4585987261147	72	49.0857946554149	48.2260183968463	71.3372664700098	34.6865364850976	37.0291777188329	54.4598612487612	64.1385767790262	39.9171270718232	5.65642458100559	52.6007326007326	57.1829405162739	32.3517864153907	39.5902181097158	39.1472868217054	36.1320208453966	27.2270443124714	64.1149982680984	42.4278488545076
82.8248587570621	7.47767857142857	71.8791064388962	13.0090497737557	25.8064516129032	83.013698630137	58.9312977099237	68.135593220339	21.2536728697356	49.4413407821229	52.1400778210117	65.1960784313726	73.1070496083551	22.7091633466135	3.40425531914894	73.758865248227	54.5248868778281	47.0940170940171	58.9928057553957	56.7567567567568	40.8304498269896	24.7093023255814	68.6922060766182	54.3121149897331
70.4471544715447	6.02240896358543	63.7570394207562	17.7181715149226	30.4985337243402	72.0348204570185	50.8337088778729	63.7037037037037	11.4311842706904	41.4951245937161	20.4007285974499	61.4069690992768	46.6666666666667	15.4545454545455	4.35897435897436	71.684350132626	37.956204379562	44.2970822281167	47.7720964207451	41.2383177570093	33.0285714285714	26.3650546021841	53.3499643620813	41.240478781284
54.1951023685267	16.4547766073375	54.9985839705466	27.6708191770479	28.2620179609086	67.966903073286	34.6117424242424	58.0170410534469	52.0343580470163	47.8440637920851	44.5480631276901	35.1041666666667	70.4950495049505	41.0846953937593	30.4444444444444	54.0175019888624	61.072988147224	53.7838679539084	39.4685677252106	31.7939609236234	47.6124567474048	50.0860585197935	77.2727272727273	58.4011155008134
55.4206226540075	8.46674368707708	53.2346922713679	19.879392805157	17.4727932285369	63.5922330097087	44.2943374532912	53.6460554371002	32.6873079650201	51.786941580756	36.6952789699571	27.691524560957	56.1790463833928	27.7733755942948	4.77669902912621	46.8910806174957	50.8097928436911	46.8243010010356	21.6521458535011	18.9189189189189	38.4238464679461	32.6337570203961	57.7330324596424	43.451339345807
55.813704496788	8.44042056074766	39.8737399450158	17.1660567246112	28.7369267900241	67.9964539007092	13.2215336006805	45.3458582408198	8.48580087551914	43.2199546485261	39.4382679929783	32.9127811300055	64.6245969599263	30.8152173913043	9.02315677402183	42.537207654146	57.1670702179177	52.2936547798426	31.2263521032718	25.5825864276568	29.83468905799	24.1584852734923	49.8394219189081	49.5574453314821
54.1013824884793	5.05816894284269	26.317785362154	14.5363408521303	18.2398864442867	68.3069224353628	7.59423503325942	35.6205852674067	3.14363143631436	12.4148372445117	22.8876127973749	37.1829105473965	51.7335766423358	20.6958073148974	4.4839255499154	31.1755567063698	33.8589211618257	37.153024911032	26.6382978723404	16.8997668997669	17.4157303370787	9.66981132075472	55.1650235747964	28.8834951456311
62.3400533922489	8.88913757087437	38.6606533767907	27.3343233710785	31.8469674218189	72.4450194049159	27.149609644697	55.074653394952	10.3344643722734	41.9402151138427	50.0309166795486	58.9196496796567	69.1449285663516	38.1740299008903	9.78851963746223	56.3475126855409	62.2381052484059	51.2900288359387	36.8517745302714	21.6747365422956	29.8252337881343	17.8979980934223	60.6661571261917	53.242214532872
58.3086053412463	10.53276178812	38.5807990459153	25.9969325153374	17.2327044025157	64.7951441578149	30.8747855917667	60.8208955223881	9.44816053511706	52.1870286576169	53.4926470588235	52.183908045977	57.9925650557621	28.0245022970904	4.84375	64.1711229946524	57.0982839313573	57.7571179546775	25.9950248756219	28.1059063136456	23.589001447178	20.0294550810015	63.1748071979434	55.3892215568862
69.9753390875462	16.7826086956522	47.1052631578947	47.5872689938398	44.973544973545	86.8810289389068	47.9485609308022	80.9931506849315	5.29761904761905	58.2545454545455	84.0891621829362	82.2643614054657	84.1644204851752	40.2640264026403	17.5168431183831	80.8080808080808	87.0921985815603	65.9514398644833	64.3149284253579	22.39336492891	29.5003422313484	19.8013656114215	72.4556489262372	73.4495338467775
60.2654867256637	9.01106050748211	32.5443786982249	26.9367088607595	15.5555555555556	78.6650774731824	30.7569296375267	74.6018440905281	1.26326427488631	50.8827238335435	71.1287988422576	78.698224852071	77.9987569919204	16.1861074705111	5.89760207388205	62.059620596206	82.6165960024228	55.9486780715397	30.8943089430894	11.76	16.0972404730618	11.8012422360248	59.2579628981449	59.7214923804519
68.2393555811277	12.5533731853117	38.4406165004533	37.1455576559546	13.6887608069164	82.7225130890052	28.2269503546099	80.0486618004866	8.63509749303621	54.2743538767396	73.4649122807018	80.1724137931034	78.1716417910448	20.0364298724954	11.472275334608	72.0053835800808	80.3468208092486	60.0888888888889	12.5233644859813	15.2492668621701	25.5102040816327	18.6594202898551	70.9426627793975	62.5325238508239
72.3765432098765	7.62942779291553	34.2857142857143	27.0833333333333	24.1379310344828	86.6492146596859	38.0753138075314	81.5384615384615	2.77777777777778	51.7730496453901	70.8029197080292	81.5845824411135	85.2097130242826	19.7777777777778	8.60759493670886	76.497005988024	81.2820512820513	59.375	8.71559633027523	14.3302180685358	15.7894736842105	13.3333333333333	78.463476070529	64.5080946450809
74.945295404814	16.5169855525185	46.9327420546933	46.6397170288024	41.7920656634747	87.9807692307692	53.2160194174757	77.8989098116948	4.8248133256749	67.7265500794913	75.251509054326	82.8612926652142	81.2267657992565	41.0636442894507	22.7228207639569	76.8151311775473	85.207100591716	70.5792682926829	49.867139061116	25.4947613504075	28.1904761904762	25.7477243172952	77.9697624190065	69.43407960199
62.6653601175894	11.9243421052632	42.2467263955892	52.280701754386	22.0779220779221	85.1552795031056	46.3815789473684	81.5632965165675	2.85714285714286	62.9185091598231	70.7566462167689	78.0130293159609	78.1628162816282	41.8006430868167	9.42249240121581	76.9518272425249	80.4117280099813	63.9616055846422	59.967845659164	16.8103448275862	21.4566929133858	23.4926052332196	63.7315748642358	67.8300455235205
66.3551401869159	9.391771019678	34.2929720575783	50.9411764705882	17.4366616989568	85.3741496598639	25.5944055944056	55.7809330628803	2.82051282051282	54.0780141843972	41.1214953271028	66.3323782234957	62.987012987013	21.1111111111111	6.2962962962963	65.3128430296378	57.4171029668412	51.7943743937924	18.9083820662768	20.9876543209877	18.5654008438819	21.8905472636816	73.1870229007634	51.1980830670927
71.9183131819522	16.1572555114258	36.170563055647	40.4649473301853	34.9074266694404	83.4952540480179	43.9704967564205	78.2376126126126	6.29927286643705	60.8922021062596	70.785490605428	78.262888992104	76.9800066276373	39.7614053487153	8.71391787505082	72.5890628545496	79.4665734917307	66.8907457435446	46.7763890607598	21.4469840178725	25.7503751875938	19.6347909658818	71.7439158615629	66.5091890769391
54.2466550319953	7.73425880019831	29.6738265712013	18.7843616371411	14.9016324822101	56.1819043107532	15.4973821989529	55.3535353535354	3.83386581469649	30.0446428571429	40.9631391200951	43.4587080948487	62.59765625	24.0480961923848	3.63210310486233	31.0378912685338	63.3192389006342	45.505749823985	10.7054760730143	14.4486692015209	18.8423645320197	13.9868744872847	59.2647937836222	47.4520994700367
61.6151787886159	16.4961185603387	33.8128218788847	23.6202156904208	30.3123086344152	63.7194127243067	20.1013941698352	71.7062634989201	3.24027916251246	51.2639029322548	58.8255977496484	76.552492341966	72.5930680359435	32.011447260834	8.11220621683093	34.2315154128045	70.747849106552	58.0443241414312	39.2807745504841	19.9816681943171	17.67143933685	14.1402385801571	62.1508124885886	51.9175911251981
73.738680465718	15.6936261381896	40.7901761879338	40.6644518272425	14.6754468485419	75.6632064590542	14.8310387984981	77.7936962750716	6.09243697478992	66.4268585131894	72.8571428571429	78.6333012512031	80.5359661495064	39.0751445086705	8.48484848484848	57.8696343402226	82.1965317919075	71.4139867279224	15.0505050505051	31.0495626822157	23.5123367198839	22.2910216718266	81.2129202373105	71.9542109566639
78.6666666666667	12.0503597122302	27.1863117870722	44.8979591836735	12.316715542522	84.5659163987138	15.8415841584158	78.6516853932584	1.68634064080944	51.6746411483254	58.5585585585586	80.1470588235294	73.3990147783251	15.4121863799283	5.82959641255605	56.1561561561562	75.3554502369668	73.3983286908078	15.3094462540717	37.5	17.741935483871	25.8064516129032	86.5853658536585	69.7933227344992
61.7826546180026	14.8258342106468	40.6135378459486	37.2074839430327	38.0064897246027	78.5769528228925	23.1077025675225	59.4136972453879	6.34950133184662	49.3792159546388	53.013202725724	59.7745243873796	63.0763307344306	36.0803561237302	15.3007386563489	52.4512884978001	58.3300550747443	51.9247143177235	32.5380661429541	24.4609164420485	24.9259137306553	18.6960132890365	77.6023362866901	53.7326388888889
70.5691056910569	17.9292929292929	44.0111420612813	38.6581469648562	33.8028169014084	90.9307875894988	12.4463519313305	81.8181818181818	3.76569037656904	56.6137566137566	64	81.747572815534	73.8903394255875	23.7142857142857	4.40414507772021	75.7071547420965	72.7034120734908	65.3508771929825	18.1564245810056	32.2222222222222	22.1951219512195	14.9892933618844	76.3358778625954	59.7168597168597
61.0783869506117	7.25865880619012	16.2423807816422	27.7590564448189	10.4916067146283	75.7836990595611	2.95519542421354	76.4832793959008	5.51964196916957	53.2423208191126	25.4212454212454	47.324306898775	50.631970260223	21.0191082802548	7.36040609137056	43.1268151016457	46.9387755102041	28.4881461329188	8.16876122082585	15.5505107832009	9.6656976744186	9.96332518337408	60.4632263307599	16.7557932263815
74.8475289169295	26.7578801524073	71.2418300653595	69.9777912376338	38.5453554889676	83.0829756795422	71.288056206089	79.4743429286608	4.7942299533305	77.1897810218978	73.4315948601663	78.4911717495987	78.8272583201268	43.2291666666667	42.8571428571429	77.2263120398955	80.9242529534399	72.3544145272386	53.4815895005468	62.7263045793397	31.7789968652038	69.5400450305564	74.8476363037391	71.9034482758621
82.1454812637766	43.2650527622595	83.3146696528555	80.2147239263804	64.0117994100295	89.4308943089431	77.3620205799813	86.4253393665158	14.6579804560261	85.78125	81.5315315315315	89.9012074643249	87.5148632580262	68.3834048640916	34.136546184739	87.4476987447699	89.3805309734513	81.3266443701226	80.2736602052452	70.746887966805	59.6418732782369	66.0074165636588	87.0338496844521	80.8070356958096
73.3149931224209	29.5448531357502	73.1053351573187	72.2250639386189	61.2781065088757	86.2281350086228	68.1546347714652	75.4658385093168	7.55339805825243	74.2279942279942	66.3423010875787	73.5312831389183	72.820763956905	49.2316613511163	34.5830639948287	81.1131539361524	70.162192393736	68.2216529594176	59.5888558290506	51.689497716895	41.5025749772796	58.3943329397875	73.7563382211868	66.8290472414184
72.884012539185	16.2523900573614	63.5087719298246	53.9877300613497	24.9146757679181	73.828125	52.5700934579439	82.6530612244898	3.65535248041775	74.7081712062257	48.868778280543	40.3846153846154	73.6059479553903	30.0546448087432	4.54545454545455	65.1685393258427	48.8479262672811	70.3282828282828	21.1155378486056	29.5180722891566	36.4485981308411	44.5945945945946	72.7272727272727	68.7045123726346
61.3051198579461	10.8944099378882	46.4140730717185	43.9311594202899	29.1817359855335	63.6410788381743	31.0888004154405	67.5931981687377	3.79746835443038	50.6897484446849	47.3669775095996	60.3998203054807	64.4790602655771	28.875	10.3390957446809	65.4228004108182	69.7478991596639	54.2701322812718	30.1754385964912	29.3785310734463	24.0688575899844	19.5818345323741	56.6895151053567	55.8426850612581
78.4610630407911	13.2139399806389	69.4626168224299	65.8786936236392	50.6855373728439	88.6120996441281	70.1504676697845	78.0977896851976	2.9178674351585	62.8387096774194	63.7037037037037	80.3222094361335	84.0105540897098	51.1483550589696	15.7596371882086	80.4581742450538	82.2222222222222	72.6021214172873	70.9480122324159	38.8520971302428	23.6172566371681	22.344477359289	84.3965975544923	63.3640059918682
65.2173913043478	6.48648648648649	36.734693877551	39	20.3252032520325	79.8076923076923	6.18556701030928	50	2.12765957446809	27.9461279461279	52.5691699604743	55.3977272727273	66.1654135338346	42.8571428571429	8.09523809523809	45.0121654501217	65.2014652014652	48.8215488215488	16.7364016736402	27.1889400921659	27.8388278388278	4.31893687707641	77.6978417266187	54.2253521126761
67.7897574123989	4.71204188481675	33.7230215827338	25.7062146892655	28.3236994219653	76.221928665786	13.1313131313131	49.9047619047619	9.13770913770914	21.577380952381	42.4749163879599	40	58.7795765877958	28.3168316831683	5.24109014675052	39.2307692307692	57.4074074074074	47.3489519112207	8.68794326241135	20.9631728045326	28.955223880597	9.71830985915493	59.7752808988764	49.0566037735849
59.8113891911498	7.32519422863485	28.3288650580876	24.7229916897507	29.3103448275862	66.9921875	7.19305498139727	47.4693251533742	3.50162866449511	27.0955165692008	51.4181818181818	31.8921668362157	57.3748308525034	27.7939042089985	4.83193277310924	23.0889235569423	63.5980323260717	42.6486784140969	13.9141742522757	19.8606271777003	25.2726106478512	11.3468634686347	50.4753416518122	47.9123711340206
63.2057662605114	5.81500451943356	29.6604657213477	38.3377571333776	16.9604086845466	75.531635599895	9.06581740976645	40.5203349282297	3.28435609334486	21.3914335231493	38.7503352105122	45.5531453362256	62.158273381295	18.8819506393101	4.64177598385469	30.8940283051433	64.9416135881104	32.9254727474972	23.7700059276823	14.6115466856736	21.1095700416089	11.0527517698105	64.5130049806309	33.3333333333333
49.4897959183673	4.46428571428571	28.6099865047233	29.7770700636943	19.4767441860465	73.8177623990773	10.2915951972556	47.7231329690346	3.90738060781476	27.9187817258883	44.3890274314214	37.2881355932203	67.6638176638177	19.7115384615385	4.78359908883827	34.5170454545455	59.2447916666667	37.785016286645	9.48275862068965	14.5985401459854	33.2863187588152	10.8602150537634	48.7695749440716	33.7526205450734
61.1450159837257	7.57995467136741	31.2219333490901	16.9433465085639	54.8433048433048	79.731308411215	13.6938202247191	38.9042995839112	5.07712082262211	43.4056761268781	38.3985973115137	75.8426966292135	50.2049180327869	24.3093922651934	7.34861845972957	29.5148247978437	51.5920129519698	44.1411451398136	19.9877750611247	19.6363636363636	22.0245398773006	11.6341030195382	78.3224115334207	52.4365596227263
59.272997032641	18.0684454756381	46.0059171597633	50.8171206225681	27.799016930639	75.3030983385721	42.7159432746025	55.9776536312849	31.0671936758893	62.6132570338579	47.4262868565717	57.6072821846554	62.5	27.7988101676582	18.6299615877081	43.3446049800184	52.8389830508475	44.5203018325548	39.5362663495838	41.3240418118467	59.4665271966527	44.7389240506329	53.7652088128905	57.3322286661143
